OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
6401,06,075,San Francisco County,017802,06075017802,178.02,Census Tract 178.02,510134,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",510135.565078259,3415.38540885205
6404,06,075,San Francisco County,025702,06075025702,257.02,Census Tract 257.02,533460,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",533456.780529976,3991.30330521031
6412,06,037,Los Angeles County,433402,06037433402,4334.02,Census Tract 4334.02,571562,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",571561.960800171,3103.76294457821
6416,06,037,Los Angeles County,531101,06037531101,5311.01,Census Tract 5311.01,699591,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",699593.866447449,3747.39078421762
6417,06,037,Los Angeles County,533105,06037533105,5331.05,Census Tract 5331.05,190891,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",190889.49621582,1767.36185766763
6418,06,037,Los Angeles County,533701,06037533701,5337.01,Census Tract 5337.01,400466,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",400467.472488403,2524.89237796535
6419,06,037,Los Angeles County,541500,06037541500,5415,Census Tract 5415,811094,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",811095.32585144,3936.39492462872
6420,06,037,Los Angeles County,552601,06037552601,5526.01,Census Tract 5526.01,711380,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",711382.439949036,3386.09512664165
6423,06,037,Los Angeles County,117303,06037117303,1173.03,Census Tract 1173.03,1800594,0,Disadvantaged Community,Low,Urban,106.553010122536,Yes,"No, ineligible","No, ineligible",1800594.74258804,5519.54809816591
6424,06,037,Los Angeles County,117520,06037117520,1175.20,Census Tract 1175.20,321687,4030,Disadvantaged Community,Low,Urban,23.9923224568138,Yes,"Yes, eligible","No, ineligible",325716.439342499,2369.00876021701
6434,06,037,Los Angeles County,572500,06037572500,5725,Census Tract 5725,592705,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",592704.678062439,3245.76567963089
6435,06,037,Los Angeles County,132102,06037132102,1321.02,Census Tract 1321.02,1371329,0,Disadvantaged Community,Low,Urban,37.030179596371,Yes,"Yes, eligible","No, ineligible",1371329.80392075,5754.21373788116
6436,06,037,Los Angeles County,132501,06037132501,1325.01,Census Tract 1325.01,699531,4303,Disadvantaged Community,Low,Urban,21.9010074463425,Yes,"Yes, eligible","No, ineligible",703833.844203949,3364.69380714111
6437,06,037,Los Angeles County,132502,06037132502,1325.02,Census Tract 1325.02,614443,10361,Disadvantaged Community,Low,Urban,50.9943906170321,Yes,"Yes, eligible","No, ineligible",624804.784645081,3346.23738273407
6440,06,037,Los Angeles County,134904,06037134904,1349.04,Census Tract 1349.04,1031889,7874,Disadvantaged Community,Low,Urban,24.7341083353945,Yes,"Yes, eligible","No, ineligible",1039762.57501984,4779.44252065277
6449,06,037,Los Angeles County,980001,06037980001,9800.01,Census Tract 9800.01,2315128,0,Disadvantaged Community,NA,Urban,,Yes,"No, ineligible","No, ineligible",2315128.59460068,6934.74004110269
6450,06,037,Los Angeles County,980002,06037980002,9800.02,Census Tract 9800.02,6773682,208608,Disadvantaged Community,NA,Urban,,Yes,"No, ineligible","No, ineligible",6982289.25291443,11545.3275765217
6453,06,037,Los Angeles County,575103,06037575103,5751.03,Census Tract 5751.03,482518,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",482518.418312073,2804.86645869476
6454,06,037,Los Angeles County,575202,06037575202,5752.02,Census Tract 5752.02,404091,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",404092.120582581,2814.29217547143
6456,06,037,Los Angeles County,980028,06037980028,9800.28,Census Tract 9800.28,17299747,2367417,Disadvantaged Community,NA,Urban,,Yes,"No, ineligible","No, ineligible",19667133.0318489,26157.4755817403
6457,06,037,Los Angeles County,601002,06037601002,6010.02,Census Tract 6010.02,633250,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",633248.694774628,3421.76209520558
6458,06,037,Los Angeles County,603102,06037603102,6031.02,Census Tract 6031.02,745751,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",745750.638702393,3466.22746988093
6461,06,037,Los Angeles County,900701,06037900701,9007.01,Census Tract 9007.01,2093985,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2093987.17698669,5837.00345331117
6469,06,019,Fresno County,003805,06019003805,38.05,Census Tract 38.05,2249174,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2249174.52393174,6833.28319843925
6470,06,037,Los Angeles County,433307,06037433307,4333.07,Census Tract 4333.07,430150,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",430147.93460083,3889.89759081242
6471,06,037,Los Angeles County,433504,06037433504,4335.04,Census Tract 4335.04,916206,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",916204.135643005,4832.65241075032
6472,06,037,Los Angeles County,434003,06037434003,4340.03,Census Tract 4340.03,979639,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",979642.427558899,4911.76223740879
6473,06,037,Los Angeles County,434004,06037434004,4340.04,Census Tract 4340.04,684390,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",684387.990264893,3640.88994192082
6475,06,037,Los Angeles County,120300,06037120300,1203,Census Tract 1203,1718660,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1718659.64955139,5648.38010511812
6476,06,037,Los Angeles County,120400,06037120400,1204,Census Tract 1204,1065824,0,Disadvantaged Community,Low,Urban,206.825232678387,Yes,"No, ineligible","No, ineligible",1065824.24657822,5285.96256983884
6477,06,037,Los Angeles County,121010,06037121010,1210.10,Census Tract 1210.10,1929812,109629,Disadvantaged Community,Low,Urban,20.2675314146737,Yes,"Yes, eligible","No, ineligible",2039441.47862625,5943.38861096063
6478,06,037,Los Angeles County,121020,06037121020,1210.20,Census Tract 1210.20,824523,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",824525.800266266,4002.22559841405
6482,06,037,Los Angeles County,570404,06037570404,5704.04,Census Tract 5704.04,816723,48846,Disadvantaged Community,Low,Urban,217.627856365615,Yes,"No, ineligible","No, ineligible",865568.180778503,4753.91786863676
6490,06,075,San Francisco County,061200,06075061200,612,Census Tract 612,433208,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",433209.250044823,4080.74618916697
6491,06,037,Los Angeles County,121210,06037121210,1212.10,Census Tract 1212.10,1997364,29714,Disadvantaged Community,Low,Urban,34.1763499658236,Yes,"Yes, eligible","No, ineligible",2027078.70410919,5599.89335261276
6492,06,037,Los Angeles County,121600,06037121600,1216,Census Tract 1216,1139500,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1139497.28773117,4982.87290563827
6494,06,037,Los Angeles County,124102,06037124102,1241.02,Census Tract 1241.02,649220,0,Disadvantaged Community,Low,Urban,28.1610813855252,Yes,"Yes, eligible","No, ineligible",649220.755237579,3222.76516133783
6495,06,037,Los Angeles County,124201,06037124201,1242.01,Census Tract 1242.01,972593,0,Disadvantaged Community,Low,Urban,29.868578255675,Yes,"Yes, eligible","No, ineligible",972592.743148804,4026.56122899904
6496,06,037,Los Angeles County,124300,06037124300,1243,Census Tract 1243,891002,0,Disadvantaged Community,Low,Urban,33.4672021419009,Yes,"Yes, eligible","No, ineligible",891001.849510193,3828.57946595631
6501,06,087,Santa Cruz County,110400,06087110400,1104,Census Tract 1104,5984095,0,Disadvantaged Community,Low,Urban,371.425034047295,Yes,"No, ineligible","No, ineligible",5984103.60969925,11940.8801278663
6512,06,075,San Francisco County,012502,06075012502,125.02,Census Tract 125.02,61277,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",61275.9056053162,1005.38911680013
6520,06,037,Los Angeles County,500300,06037500300,5003,Census Tract 5003,8870614,120986,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",8991597.31079865,13768.3050239138
6535,06,037,Los Angeles County,121900,06037121900,1219,Census Tract 1219,1687515,0,Disadvantaged Community,Low,Urban,26.5886732252061,Yes,"Yes, eligible","No, ineligible",1687513.07521057,6125.19583936039
6542,06,037,Los Angeles County,122000,06037122000,1220,Census Tract 1220,2879762,383141,Disadvantaged Community,Low,Urban,67.8886625933469,Yes,"Yes, eligible","No, ineligible",3262898.93798065,9297.4160062488
6545,06,037,Los Angeles County,122120,06037122120,1221.20,Census Tract 1221.20,719824,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",719824.96421051,4073.70757285586
6546,06,037,Los Angeles County,122200,06037122200,1222,Census Tract 1222,1704843,0,Disadvantaged Community,Low,Urban,28.8267512251369,Yes,"Yes, eligible","No, ineligible",1704844.17115021,5921.82791457741
6547,06,037,Los Angeles County,123020,06037123020,1230.20,Census Tract 1230.20,565646,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",565647.938652039,3009.39461043763
6548,06,037,Los Angeles County,123103,06037123103,1231.03,Census Tract 1231.03,900961,1374,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",902333.840965271,4090.35995095658
6549,06,037,Los Angeles County,980005,06037980005,9800.05,Census Tract 9800.05,3957818,95526,Disadvantaged Community,NA,Urban,,Yes,"No, ineligible","No, ineligible",4053343.65270996,9652.37633433188
6553,06,059,Orange County,074106,06059074106,741.06,Census Tract 741.06,3750979,98651,Disadvantaged Community,Low,Urban,119.065337103736,Yes,"No, ineligible","No, ineligible",3849622.81752777,8649.08546179547
6556,06,013,Contra Costa County,314103,06013314103,3141.03,Census Tract 3141.03,6026412,1213332,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",7239742.51361528,11218.141831857
6562,06,013,Contra Costa County,309000,06013309000,3090,Census Tract 3090,9907933,8624530,Disadvantaged Community,Low,Urban,112.803158488438,Yes,"No, ineligible","No, ineligible",18532460.4784856,22921.4494321318
6575,06,013,Contra Costa County,369001,06013369001,3690.01,Census Tract 3690.01,1627104,0,Disadvantaged Community,Low,Urban,344.637441411635,Yes,"No, ineligible","No, ineligible",1627101.4406417,6598.53133006075
6581,06,037,Los Angeles County,113401,06037113401,1134.01,Census Tract 1134.01,2451817,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",2451814.11724091,6310.46356966638
6582,06,037,Los Angeles County,113421,06037113421,1134.21,Census Tract 1134.21,2196805,8498,Disadvantaged Community,Low,Urban,130.832969908417,Yes,"No, ineligible","No, ineligible",2205304.32155991,6598.24138524682
6600,06,001,Alameda County,408800,06001408800,4088,Census Tract 4088,1204352,0,Disadvantaged Community,Low,Urban,27.9759406910057,Yes,"Yes, eligible","No, ineligible",1204353.62105465,5108.12065019764
6601,06,001,Alameda County,408900,06001408900,4089,Census Tract 4089,802406,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",802408.470458508,4733.78619583444
6602,06,001,Alameda County,409100,06001409100,4091,Census Tract 4091,490550,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",490549.902712345,3083.8443143383
6603,06,001,Alameda County,409200,06001409200,4092,Census Tract 4092,716800,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",716799.009382248,3959.3986977649
6604,06,001,Alameda County,409300,06001409300,4093,Census Tract 4093,1076280,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1076278.18872404,4463.30455535641
6607,06,037,Los Angeles County,113422,06037113422,1134.22,Census Tract 1134.22,1522529,7193,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1529719.92897034,5546.56977500624
6610,06,037,Los Angeles County,115202,06037115202,1152.02,Census Tract 1152.02,1737514,3837,Disadvantaged Community,Low,Urban,35.1864883884588,Yes,"Yes, eligible","No, ineligible",1741355.46258926,5718.14711699567
6613,06,059,Orange County,099904,06059099904,999.04,Census Tract 999.04,1328029,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1328033.83603668,4888.35596525512
6646,06,001,Alameda County,409400,06001409400,4094,Census Tract 4094,1253613,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1253615.74619198,5056.28312782708
6647,06,001,Alameda County,409500,06001409500,4095,Census Tract 4095,836612,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",836612.362891674,4475.80283355668
6652,06,095,Solano County,250900,06095250900,2509,Census Tract 2509,812851,158294,Disadvantaged Community,Low,Urban,452.147701582517,Yes,"No, ineligible","No, ineligible",971145.24289608,4080.7207943563
6658,06,095,Solano County,251902,06095251902,2519.02,Census Tract 2519.02,2010649,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2010648.55228233,5997.57703710618
6660,06,037,Los Angeles County,115401,06037115401,1154.01,Census Tract 1154.01,1905159,0,Disadvantaged Community,Low,Urban,15.6911972383493,Yes,"Yes, eligible","No, ineligible",1905161.42159653,6227.65096771189
6691,06,059,Orange County,099402,06059099402,994.02,Census Tract 994.02,2599299,0,Disadvantaged Community,Low,Urban,36.6300366300366,Yes,"Yes, eligible","No, ineligible",2599295.7798996,6504.6191126403
6713,06,029,Kern County,003206,06029003206,32.06,Census Tract 32.06,50472619,0,Disadvantaged Community,Middle,Urban,0,Yes,"Yes, eligible","No, ineligible",50472618.4128952,38759.7389298741
6716,06,037,Los Angeles County,132300,06037132300,1323,Census Tract 1323,1278601,0,Disadvantaged Community,Low,Urban,50.5561172901921,Yes,"Yes, eligible","No, ineligible",1278601.63003159,4811.89666308419
6717,06,037,Los Angeles County,132700,06037132700,1327,Census Tract 1327,1310875,10477,Disadvantaged Community,Low,Urban,20.5212394828648,Yes,"Yes, eligible","No, ineligible",1321353.6167717,4783.04991519021
6718,06,037,Los Angeles County,132900,06037132900,1329,Census Tract 1329,1184831,9256,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1194089.68862152,5546.34611949845
6719,06,037,Los Angeles County,133000,06037133000,1330,Census Tract 1330,997188,5043,Disadvantaged Community,Low,Urban,20.9292591042277,Yes,"Yes, eligible","No, ineligible",1002232.05929947,4315.72144774654
6720,06,037,Los Angeles County,133100,06037133100,1331,Census Tract 1331,1511321,8714,Disadvantaged Community,Low,Urban,71.3139597076128,Yes,"Yes, eligible","No, ineligible",1520034.80332947,5168.24835211053
6721,06,037,Los Angeles County,134103,06037134103,1341.03,Census Tract 1341.03,1040917,9621,Disadvantaged Community,Low,Urban,21.4638334406525,Yes,"Yes, eligible","No, ineligible",1050537.50803757,5314.86203897228
6722,06,037,Los Angeles County,134104,06037134104,1341.04,Census Tract 1341.04,647979,0,Disadvantaged Community,Low,Urban,21.654395842356,Yes,"Yes, eligible","No, ineligible",647979.945674896,3219.57914770478
6728,06,039,Madera County,000201,06039000201,2.01,Census Tract 2.01,105212900,0,Disadvantaged Community,Middle,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",105212907.191497,49438.6071969949
6729,06,039,Madera County,000604,06039000604,6.04,Census Tract 6.04,1765537,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1765536.91180748,6026.31073836721
6734,06,059,Orange County,089106,06059089106,891.06,Census Tract 891.06,737989,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",737988.292510986,4047.27098630731
6751,06,039,Madera County,000603,06039000603,6.03,Census Tract 6.03,1207812,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1207814.44861153,6008.18764561243
6786,06,059,Orange County,011714,06059011714,117.14,Census Tract 117.14,5835578,421058,Disadvantaged Community,Low,Urban,1336.30289532294,Yes,"No, ineligible","No, ineligible",6256637.10608673,10864.4173035396
6791,06,059,Orange County,052404,06059052404,524.04,Census Tract 524.04,23563124,0,Disadvantaged Community,High,Urban,1919.43127962085,Yes,"No, ineligible","No, ineligible",23563127.398819,22021.5418277363
6796,06,059,Orange County,052410,06059052410,524.10,Census Tract 524.10,5170290,68055,Disadvantaged Community,Low,Urban,972.120322817315,Yes,"No, ineligible","No, ineligible",5238341.78076172,11699.5860850313
6811,06,037,Los Angeles County,296500,06037296500,2965,Census Tract 2965,902420,6249,Disadvantaged Community,Low,Urban,29.0107339715695,Yes,"Yes, eligible","No, ineligible",908671.062255859,4230.4023341305
6813,06,037,Los Angeles County,297120,06037297120,2971.20,Census Tract 2971.20,426006,0,Disadvantaged Community,Low,Urban,65.5093350802489,Yes,"Yes, eligible","No, ineligible",426003.84828949,3077.48937626744
6819,06,037,Los Angeles County,406800,06037406800,4068,Census Tract 4068,1730193,14903,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",1745097.46464539,7561.16775248888
