OBJECTID,STATEFP,COUNTYFP,County,TRACTCE,GEOID,NAME,NAMELSAD,ALAND,AWATER,DAC,Income_Group,Urban_Rural_RuralCenter,PerCap_100k_L2DCFC,DAC_andor_LIC,UCC_eligible,REV2_eligible,Shape__Area,Shape__Length
5951,06,037,Los Angeles County,127920,06037127920,1279.20,Census Tract 1279.20,648714,0,Disadvantaged Community,Low,Urban,21.2044105173876,Yes,"Yes, eligible","No, ineligible",648714.408660889,3221.60254056028
5952,06,037,Los Angeles County,128210,06037128210,1282.10,Census Tract 1282.10,549953,0,Disadvantaged Community,Low,Urban,479.233226837061,Yes,"No, ineligible","No, ineligible",549952.51227951,2976.25221905893
5953,06,037,Los Angeles County,128303,06037128303,1283.03,Census Tract 1283.03,413941,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",413941.920337677,2976.6866891292
5954,06,037,Los Angeles County,128400,06037128400,1284,Census Tract 1284,1725909,0,Disadvantaged Community,Low,Urban,244.335850733008,Yes,"No, ineligible","No, ineligible",1725911.68413544,6879.86815019082
5955,06,037,Los Angeles County,128500,06037128500,1285,Census Tract 1285,973791,0,NA,Low,Urban,48.6854917234664,Yes,"Yes, eligible","No, ineligible",973792.857711792,4031.11640515922
5956,06,037,Los Angeles County,128702,06037128702,1287.02,Census Tract 1287.02,1642311,18542,NA,Middle,Urban,292.598967297762,No,"No, ineligible","No, ineligible",1660851.23252106,5188.95154646644
5957,06,037,Los Angeles County,123304,06037123304,1233.04,Census Tract 1233.04,879083,0,Disadvantaged Community,Low,Urban,45.8505272810637,Yes,"Yes, eligible","No, ineligible",879083.667263031,4091.88638118326
5958,06,097,Sonoma County,152000,06097152000,1520,Census Tract 1520,1271623,0,NA,Low,Urban,808.080808080808,Yes,"No, ineligible","No, ineligible",1271617.2136364,5355.73351441264
5959,06,037,Los Angeles County,400900,06037400900,4009,Census Tract 4009,1967059,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1967054.17937469,6464.04424680004
5960,06,037,Los Angeles County,408504,06037408504,4085.04,Census Tract 4085.04,1417892,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1417893.41869354,5668.89995338538
5961,06,013,Contra Costa County,306003,06013306003,3060.03,Census Tract 3060.03,1792594,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1792598.5776892,6822.88270443125
5962,06,013,Contra Costa County,313205,06013313205,3132.05,Census Tract 3132.05,1491475,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1491475.40553786,7953.63806999525
5963,06,013,Contra Costa County,333101,06013333101,3331.01,Census Tract 3331.01,1913633,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1913631.29374209,5993.15013214391
5964,06,013,Contra Costa County,333102,06013333102,3331.02,Census Tract 3331.02,1955676,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1955675.75034446,5824.36699740985
5965,06,037,Los Angeles County,111400,06037111400,1114,Census Tract 1114,1812030,0,NA,Low,Urban,57.2409845449342,Yes,"Yes, eligible","No, ineligible",1812031.46385956,5528.07435164297
5966,06,037,Los Angeles County,109800,06037109800,1098,Census Tract 1098,1399407,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1399408.55794144,5053.43593577436
5967,06,089,Shasta County,011600,06089011600,116,Census Tract 116,50410415,3792530,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",54202948.4063072,39538.8434860566
5968,06,089,Shasta County,012302,06089012302,123.02,Census Tract 123.02,94630244,583031,NA,Middle,Rural,0,No,"No, ineligible","Yes, rural, eligible",95213266.9929886,61920.4075835069
5969,06,089,Shasta County,010500,06089010500,105,Census Tract 105,4244527,2108,NA,Low,Urban,34.4115622849277,Yes,"Yes, eligible","No, ineligible",4246633.41479111,9636.35441654972
5970,06,089,Shasta County,012500,06089012500,125,Census Tract 125,1216821211,52581840,NA,Low,Rural,179.640718562874,Yes,"No, ineligible","Yes, rural, eligible",1269403071.85978,203242.400338637
5971,06,089,Shasta County,012303,06089012303,123.03,Census Tract 123.03,73926815,76071,NA,Middle,Rural,296.882731321128,No,"No, ineligible","Yes, rural, eligible",74002876.1588097,39509.7061174238
5972,06,089,Shasta County,011500,06089011500,115,Census Tract 115,41782461,1664628,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",43447099.9253578,33438.1296610184
5973,06,089,Shasta County,012701,06089012701,127.01,Census Tract 127.01,1004478196,7394359,NA,Low,Rural,163.900839991805,Yes,"No, ineligible","Yes, rural, eligible",1011872640.46733,218089.432885974
5974,06,089,Shasta County,011900,06089011900,119,Census Tract 119,66057584,682192,NA,Middle,Rural,91.2408759124088,No,"No, ineligible","Yes, rural, eligible",66739765.4406853,42748.7560592363
5975,06,089,Shasta County,012200,06089012200,122,Census Tract 122,51612687,1068915,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",52681606.2484093,35498.1268489608
5976,06,089,Shasta County,012601,06089012601,126.01,Census Tract 126.01,2340462178,49792182,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",2390254514.21104,291779.083860711
5977,06,089,Shasta County,012702,06089012702,127.02,Census Tract 127.02,1291807401,16993670,NA,Low,Rural,0,Yes,"No, ineligible","Yes, rural, eligible",1308801176.74588,217621.122415955
5978,06,089,Shasta County,010702,06089010702,107.02,Census Tract 107.02,12171523,296126,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",12467650.9790878,16609.5538015871
5979,06,097,Sonoma County,152100,06097152100,1521,Census Tract 1521,2173155,0,NA,Low,Urban,478.316326530612,Yes,"No, ineligible","No, ineligible",2173155.73429012,7732.67647493968
5980,06,037,Los Angeles County,123510,06037123510,1235.10,Census Tract 1235.10,788312,10153,Disadvantaged Community,Low,Urban,20.8550573514077,Yes,"Yes, eligible","No, ineligible",798464.914234161,3740.39276539638
5981,06,097,Sonoma County,151900,06097151900,1519,Census Tract 1519,980869,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",980871.416312218,4292.0700680338
5982,06,037,Los Angeles County,123520,06037123520,1235.20,Census Tract 1235.20,502130,8704,Disadvantaged Community,Low,Urban,35.5113636363636,Yes,"Yes, eligible","No, ineligible",510833.793998718,3807.20616271698
5983,06,037,Los Angeles County,123601,06037123601,1236.01,Census Tract 1236.01,1504231,28231,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1532463.21905136,5578.78064463108
5984,06,037,Los Angeles County,123700,06037123700,1237,Census Tract 1237,952358,0,NA,Low,Urban,67.6437429537768,Yes,"Yes, eligible","No, ineligible",952359.766716003,3994.34896983892
5985,06,037,Los Angeles County,123800,06037123800,1238,Census Tract 1238,1290040,0,Disadvantaged Community,Low,Urban,16.6168162180126,Yes,"Yes, eligible","No, ineligible",1290040.87016678,5319.03859653128
5986,06,037,Los Angeles County,401001,06037401001,4010.01,Census Tract 4010.01,1430523,19371,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1449892.60671234,4816.86902910674
5987,06,037,Los Angeles County,401002,06037401002,4010.02,Census Tract 4010.02,1473432,0,NA,Low,Urban,54.3773790103317,Yes,"Yes, eligible","No, ineligible",1473432.22285461,4847.1703724378
5988,06,037,Los Angeles County,401101,06037401101,4011.01,Census Tract 4011.01,3011645,3558,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",3015200.33348083,7642.73593583873
5989,06,037,Los Angeles County,401102,06037401102,4011.02,Census Tract 4011.02,1282147,0,NA,Low,Urban,77.0020533880903,Yes,"Yes, eligible","No, ineligible",1282147.09172058,4857.08278390364
5990,06,037,Los Angeles County,403322,06037403322,4033.22,Census Tract 4033.22,2319583,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",2319589.18241119,8301.84499200368
5991,06,023,Humboldt County,001101,06023001101,11.01,Census Tract 11.01,9583422,48911,NA,Low,Rural Center,29.235491887151,Yes,"No, ineligible","Yes, rural center, eligible",9632328.05485535,14917.415624292
5992,06,059,Orange County,021813,06059021813,218.13,Census Tract 218.13,4073721,622433,Disadvantaged Community,NA,Urban,525000,Yes,"No, ineligible","No, ineligible",4696150.45309448,12422.1102988318
5993,06,059,Orange County,032057,06059032057,320.57,Census Tract 320.57,3312563,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",3312567.39256287,10338.1744453861
5994,06,037,Los Angeles County,113211,06037113211,1132.11,Census Tract 1132.11,7280767,3053,NA,High,Urban,0,No,"No, ineligible","No, ineligible",7283821.14604187,11557.2387082032
5995,06,037,Los Angeles County,113212,06037113212,1132.12,Census Tract 1132.12,998550,0,NA,Low,Urban,28.6204922724671,Yes,"Yes, eligible","No, ineligible",998550.655086517,4330.16602211384
5996,06,037,Los Angeles County,128910,06037128910,1289.10,Census Tract 1289.10,1298040,38749,NA,High,Urban,42.9461026411853,No,"No, ineligible","No, ineligible",1336785.88694,5304.67443599294
5997,06,037,Los Angeles County,131010,06037131010,1310.10,Census Tract 1310.10,1056712,9979,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1066690.43142319,4441.49143038646
5998,06,037,Los Angeles County,131020,06037131020,1310.20,Census Tract 1310.20,1428939,16026,Disadvantaged Community,Low,Urban,44.7494033412888,Yes,"Yes, eligible","No, ineligible",1444959.81987,5368.53962189433
5999,06,037,Los Angeles County,131100,06037131100,1311,Census Tract 1311,1101835,0,Disadvantaged Community,Low,Urban,31.2793243665937,Yes,"Yes, eligible","No, ineligible",1101836.14080429,4321.79579761371
6000,06,037,Los Angeles County,131200,06037131200,1312,Census Tract 1312,1128421,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1128422.82486725,4414.20178849799
6001,06,037,Los Angeles County,403323,06037403323,4033.23,Census Tract 4033.23,3016465,0,NA,High,Urban,1183.10884601383,No,"No, ineligible","No, ineligible",3016463.16275787,7690.74254144912
6002,06,037,Los Angeles County,403324,06037403324,4033.24,Census Tract 4033.24,9353225,1467,NA,High,Urban,0,No,"No, ineligible","No, ineligible",9354691.40787506,14741.1429454974
6003,06,037,Los Angeles County,406300,06037406300,4063,Census Tract 4063,5078216,4067,NA,High,Urban,274.489620861211,No,"No, ineligible","No, ineligible",5082284.28647614,9692.84712572613
6004,06,037,Los Angeles County,406402,06037406402,4064.02,Census Tract 4064.02,978714,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",978715.629440308,4853.40602325759
6005,06,055,Napa County,201004,06055201004,2010.04,Census Tract 2010.04,2649362,1415,NA,Low,Urban,16.7224080267559,Yes,"Yes, eligible","No, ineligible",2650778.66602421,7429.75895587518
6006,06,055,Napa County,201601,06055201601,2016.01,Census Tract 2016.01,6358793,8596,NA,Middle,Rural Center,646.784045993532,No,"No, ineligible","Yes, rural center, eligible",6367388.33216,15725.2145942948
6007,06,055,Napa County,200301,06055200301,2003.01,Census Tract 2003.01,2809482,95021,NA,Low,Urban,596.322676826238,Yes,"No, ineligible","No, ineligible",2904504.87313986,7699.87734350632
6008,06,055,Napa County,200505,06055200505,2005.05,Census Tract 2005.05,751793,4908,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",756698.793222904,4368.38580986497
6009,06,055,Napa County,200707,06055200707,2007.07,Census Tract 2007.07,1490145,0,NA,Middle,Urban,123.456790123457,No,"No, ineligible","No, ineligible",1490144.0678668,5209.31431639063
6010,06,055,Napa County,201602,06055201602,2016.02,Census Tract 2016.02,6566848,97349,NA,Middle,Rural Center,210.970464135021,No,"No, ineligible","Yes, rural center, eligible",6664196.82556915,13483.7685842141
6011,06,055,Napa County,201007,06055201007,2010.07,Census Tract 2010.07,1312532,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1312530.93487477,5218.98930934267
6012,06,055,Napa County,200302,06055200302,2003.02,Census Tract 2003.02,1949851,8549,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",1958398.05081272,8415.45226133576
6013,06,055,Napa County,201003,06055201003,2010.03,Census Tract 2010.03,72227920,210833,NA,High,Rural,76.9674812391765,No,"No, ineligible","Yes, rural, eligible",72438761.0329795,57043.8811661182
6014,06,037,Los Angeles County,241202,06037241202,2412.02,Census Tract 2412.02,1163227,0,Disadvantaged Community,Low,Urban,51.9390581717452,Yes,"Yes, eligible","No, ineligible",1163228.67205811,4277.41189283381
6015,06,037,Los Angeles County,406500,06037406500,4065,Census Tract 4065,2022163,24258,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2046420.86671448,6173.30299290827
6016,06,037,Los Angeles County,406601,06037406601,4066.01,Census Tract 4066.01,1968196,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1968196.22616577,5676.64253512967
6017,06,037,Los Angeles County,572100,06037572100,5721,Census Tract 5721,676132,113158,Disadvantaged Community,High,Urban,0,Yes,"Yes, eligible","No, ineligible",789290.887825012,4167.21540016245
6018,06,037,Los Angeles County,262501,06037262501,2625.01,Census Tract 2625.01,1635118,3278,NA,High,Urban,766.182298546896,No,"No, ineligible","No, ineligible",1638395.54018784,6074.00945608265
6019,06,037,Los Angeles County,264103,06037264103,2641.03,Census Tract 2641.03,230523,0,NA,High,Urban,225.733634311512,No,"No, ineligible","No, ineligible",230522.759468079,2246.51020997095
6020,06,037,Los Angeles County,239702,06037239702,2397.02,Census Tract 2397.02,486273,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",486271.684608459,3067.38062924716
6021,06,037,Los Angeles County,239802,06037239802,2398.02,Census Tract 2398.02,609444,0,Disadvantaged Community,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",609446.172355652,3429.17792303918
6022,06,037,Los Angeles County,265601,06037265601,2656.01,Census Tract 2656.01,623099,0,NA,High,Urban,110.650069156293,No,"No, ineligible","No, ineligible",623100.234142303,3494.72625102509
6023,06,037,Los Angeles County,461501,06037461501,4615.01,Census Tract 4615.01,1004066,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1004067.42425537,4156.78653704453
6024,06,037,Los Angeles County,650605,06037650605,6506.05,Census Tract 6506.05,484186,3639,NA,Low,Urban,163.185378590078,Yes,"No, ineligible","No, ineligible",487823.799552917,2812.04542830334
6025,06,037,Los Angeles County,900508,06037900508,9005.08,Census Tract 9005.08,3977434,11929,NA,Low,Urban,49.800796812749,Yes,"Yes, eligible","No, ineligible",3989360.23653412,8140.61978590252
6026,06,037,Los Angeles County,901008,06037901008,9010.08,Census Tract 9010.08,2682476,0,NA,Low,Urban,218.65889212828,Yes,"No, ineligible","No, ineligible",2682479.15623856,6560.117995502
6027,06,037,Los Angeles County,106649,06037106649,1066.49,Census Tract 1066.49,1112675,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1112672.99448395,6329.21112702974
6028,06,037,Los Angeles County,108202,06037108202,1082.02,Census Tract 1082.02,5996863,3024,NA,High,Urban,146.921330305863,No,"No, ineligible","No, ineligible",5999888.40753555,11105.2249895893
6029,06,037,Los Angeles County,102104,06037102104,1021.04,Census Tract 1021.04,1658545,0,NA,Low,Urban,26.8744961031981,Yes,"Yes, eligible","No, ineligible",1658543.4833374,8399.21677449647
6030,06,097,Sonoma County,152201,06097152201,1522.01,Census Tract 1522.01,1204483,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",1204479.81222534,5351.96385549334
6031,06,097,Sonoma County,151308,06097151308,1513.08,Census Tract 1513.08,2976465,0,NA,Low,Urban,58.6051963274077,Yes,"Yes, eligible","No, ineligible",2976461.08571625,8147.38215546832
6032,06,097,Sonoma County,153200,06097153200,1532,Census Tract 1532,12676763,0,Disadvantaged Community,Low,Urban,312.237300348265,Yes,"No, ineligible","No, ineligible",12676762.8683767,16515.2685379408
6033,06,097,Sonoma County,150702,06097150702,1507.02,Census Tract 1507.02,20405345,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",20405347.4774737,21789.8708911563
6034,06,097,Sonoma County,151201,06097151201,1512.01,Census Tract 1512.01,28414694,29015,NA,Low,Urban,947.800254632904,Yes,"No, ineligible","No, ineligible",28443717.5239143,34903.3384850004
6035,06,097,Sonoma County,150303,06097150303,1503.03,Census Tract 1503.03,61341236,139783,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",61481021.0833416,39825.5288788001
6036,06,097,Sonoma County,153902,06097153902,1539.02,Census Tract 1539.02,3501239,0,NA,Low,Urban,649.772579597141,Yes,"No, ineligible","No, ineligible",3501238.01665878,12400.3250352902
6037,06,097,Sonoma County,154100,06097154100,1541,Census Tract 1541,579740043,427739,NA,Middle,Rural,795.82875960483,No,"No, ineligible","Yes, rural, eligible",580167868.174702,132835.230086114
6038,06,097,Sonoma County,153403,06097153403,1534.03,Census Tract 1534.03,8540797,0,NA,Middle,Urban,153.452685421995,No,"No, ineligible","No, ineligible",8540798.24109936,19865.5916421769
6039,06,037,Los Angeles County,408706,06037408706,4087.06,Census Tract 4087.06,1304766,0,NA,High,Urban,0,No,"No, ineligible","No, ineligible",1304763.95287323,5428.02482696103
6040,06,037,Los Angeles County,408722,06037408722,4087.22,Census Tract 4087.22,2105580,0,NA,Low,Urban,0,Yes,"Yes, eligible","No, ineligible",2105581.48129272,6622.03143219269
6041,06,061,Placer County,021401,06061021401,214.01,Census Tract 214.01,2917792,0,NA,Middle,Urban,0,No,"No, ineligible","No, ineligible",2917791.17869854,9844.78949623725
6042,06,061,Placer County,020602,06061020602,206.02,Census Tract 206.02,48973253,64447,NA,High,Urban,22.8336568101381,No,"No, ineligible","No, ineligible",49037703.7445269,35437.0998880823
6043,06,061,Placer County,020604,06061020604,206.04,Census Tract 206.04,11506387,22118,NA,High,Urban,29.8329355608592,No,"No, ineligible","No, ineligible",11528504.7819271,14982.8967009633
6044,06,061,Placer County,021802,06061021802,218.02,Census Tract 218.02,21233909,241019,NA,Low,Urban,94.9667616334283,Yes,"Yes, eligible","No, ineligible",21474932.4989033,25591.8454840395
